Country,City,Airport Name,IATA Code,ICAO Code
United Kingdom,Whalsay,Whalsay,WHS,EGEH
United Kingdom,Wick,Wick,WIC,EGPC
United Kingdom,Suttonheath,Woodbridge RAF,WOB,
United Kingdom,Westray,Westray,WRY,EGEW
United Kingdom,Waddington,RAF Station,WTN,KSUA
United Kingdom,Hammersmith,Off Line Point,WUK,ZGNN
United Kingdom,Wildwood,USAF Heliport,WWS,ZBYN
United Kingdom,Braintree,Weathersfield Raf,WXF,EGVT
United Kingdom,Prince George,Pr. George Rail Stn,XDV,
United Kingdom,Prince Rupert,Pr. Rupert Rail Stn,XDW,
United Kingdom,Yeovilton,Yeovilton,YEO,EGDY
United Kingdom,Slate Island,Slate Island,YSS,CWNU
United Kingdom,Beaver Creek,Beaver Creek,YXQ,CYXQ
United Kingdom,Dundee,ScotRail,ZDU,EHBK
United Kingdom,Buffalo,Buffalo Depew Rr,ZFZ,
United Kingdom,Glasgow,ScotRail,ZGG,EPDA
United Kingdom,Inverness,ScotRail,ZIV,OPZB
United Kingdom,London,British Rail Terminal,ZLX,
United Kingdom,Hartford,Hartford CT Rail,ZRT,SAVT
United Kingdom,Hampton,Williamsburg Rail,ZWB,OPZB
United Kingdom,Hampton,Newport News Rail,ZWW,VGZR
United Kingdom,Perth,ScotRail,ZXP,MGZA
France,Agen,La Garenne,AGF,LFBA
France,Alpe D Huez,Alpe D Huez,AHZ,LFHU
France,Ajaccio,Campo Dell Oro,AJA,LFKJ
France,Angers,Marce,ANE,LFJR
France,Angouleme,Brie-Champniers,ANG,LFBU
France,Auxerre,Auxerre Branches,AUF,LFLA
France,Aurillac,Aurillac,AUR,LFLW
France,Avoriaz,Avoriaz,AVF,
France,Avignon,Avignon-Caum,AVN,LFMV
France,Barcelonnette,Barcelonnette,BAE,LFMR
France,Brest,Guipavas,BES,LFRB
France,Bastia,Poretta,BIA,LFKB
France,Biarritz,Biarritz Parme,BIQ,LFBZ
France,Bordeaux,Mйrignac,BOD,LFBD
France,Belfort,Fontaine,BOR,LFSQ
France,Bourges,Bourges,BOU,LFLD
France,Paris,Beauvais-Tille,BVA,LFOB
France,Brive-La-Gaillarde,Laroche,BVE,LFBV
France,Beziers,Beziers Vias,BZR,LFMU
France,Carcassonne,Salvaza,CCF,LFMK
France,Paris,Charles De Gaulle,CDG,LFPG
France,Cannes,Mandelieu,CEQ,LFMD
France,Cherbourg,Maupertus,CER,LFRC
France,Cholet,Le Pontreau,CET,LFOU
France,Clermont-Ferrand,Aulnat,CFE,LFLC
France,Caen,Carpiquet,CFR,LFRK
France,Chateauroux,Chateauroux,CHR,LFLX
France,Calvi,Ste Catherine,CLY,LFKC
France,Chambery,Chambery,CMF,LFLB
France,Colmar,Colmar-houssen,CMR,LFGA
France,Cognac,Parvaud,CNG,LFBG
France,Calais,Calais,CQF,LFAC
France,Creil,Creil,CSF,LFPC
France,Le Castellet,Le Castellet,CTT,LFMQ
France,Courchevel,Courchevel,CVF,LFLJ
France,Castres,Mazamet,DCM,LFCK
France,Dijon,Dijon,DIJ,LFSD
France,Dole,Tavaux,DLE,LFGJ
France,Disneyland Paris,Disneyland Paris,DLP,
France,Dinard,Pleurtuit,DNR,LFRD
France,Deauville,St Gatien,DOL,LFRG
France,Dieppe,Dieppe,DPE,LFAB
France,Deux Alpes,Deux Alpes,DXA,
France,St Etienne,Boutheon,EBU,LFMH
France,La Roche,Les Ajoncs,EDM,LFRI
France,Bergerac,Roumanieres,EGC,LFBE
France,Nancy,Essey,ENC,LFSN
France,Epinal,Mirecourt,EPL,LFSG
France,Metz/nancy,Metz-nancy-lorraine,ETZ,LFJL
France,Evreux,Evreux,EVX,LFOE
France,Friday Harbor SPB,Friday Harbor SPB,FBS,
France,Nimes,Garons,FNI,LFTW
France,Frejus,Frejus,FRJ,LFTU
France,Figari,Sud Corse,FSC,LFKF
France,Gap,Tallard,GAT,LFNA
France,Granville,Granville,GFR,LFRF
France,Gainesville,Municipal,GLE,KGLE
France,Grenoble,Grenoble-isere Airport (St Geoirs),GNB,LFLS
France,Hazebrouck,Merville/Calonne,HZB,LFQT
France,Aubagne,Agora Helipad,JAH,
France,Cannes,Croisette Heliport,JCA,
France,Evry,Heliport,JEV,
France,Juan Les Pins,Juan Les Pins,JLP,LFYH
France,Paris,La Defense Heliport,JPU,
France,Lannion,Servel,LAI,LFRO
France,Paris,Le Bourget,LBG,LFPB
France,Albi,Le Sequestre,LBI,LFCI
France,Saint Nazaire,Montoir,LBY,LFRE
France,Lourdes/Tarbes,Tarbes Ossun Lourdes,LDE,LFBT
France,Landivisiau,Landivisiau,LDV,LFRJ
France,Le Havre,Octeville,LEH,LFOH
France,Limoges,Bellegarde,LIG,LFBL
France,Lille,Lesquin,LIL,LFQQ
France,Le Mans,Arnage,LME,LFRM
France,Le Puy,Loudes,LPY,LFHP
France,La Rochelle,Laleu,LRH,LFBH
France,Lorient,Lann Bihoue,LRT,LFRH
France,Les Sables,Talmont,LSO,LFOO
France,Le Touquet,Le Touquet,LTQ,LFAT
France,Saint Tropez,La Mole,LTT,LFTZ
France,Laval,Entrammes,LVA,LFOV
France,Lyon,Bron,LYN,LFLY
France,Lyon,St-Exupйry,LYS,LFLL
France,Montlucon,Gueret (Lepaud),MCU,LFLT
France,Mende,Brenoux,MEN,LFNB
France,Meribel,Meribel,MFX,LFKX
France,Basel Mulhouse Freiburg,EuroAirport,MLH,LFSB
France,Montpellier,Montpellier Mйditerranйe,MPL,LFMT
France,Marseille,Marseille Provence Airport,MRS,LFML
France,Megeve,Megeve,MVV,LFHM
France,Morlaix,Morlaix,MXN,LFRU
France,Metz,Frescaty,MZM,LFSF
France,Annecy,Annecy-Meythe,NCY,LFLP
France,Niort,Niort,NIT,LFBN
France,Nantes,Nantes Atlantique,NTE,LFRS
France,Nevers,Nevers,NVS,LFQG
France,Aubenas,Vals-Lanas,OBS,LFHO
France,Orleans,Orleans,ORE,LFOJ
France,Paris,Orly,ORY,LFPO
France,Perpignan,Llabanere,PGF,LFMP
France,Perigueux,Bassillac,PGX,LFBX
France,Poitiers,Biard,PIS,LFBI
France,La Plagne,La Plagne,PLG,
France,Paris,Paris Cergy Pontoise,POX,LFPT
France,Propriano,Propriano,PRP,LFKO
France,Pau,Pau-Pyrйnйes,PUF,LFBP
France,Copper Mountain,Van Service,QCE,YYPQ
France,Montvale,Montvale,QMV,
France,Cannes,Vieux Port,QYW,VVPC
France,Rochefort,Saint Agnant,RCO,LFDN
France,Rodez,Marcillac,RDZ,LFCR
France,Reims,Reims,RHE,LFSR
France,Roanne,Renaison,RNE,LFLO
France,Rennes,St Jacques,RNS,LFRN
France,Royan,Medis,RYN,LFCY
France,Tremuson,Saint Brieuc-Armor,SBK,LFRT
France,St Crepin,St Crepin,SCP,LFNC
France,Serre Chevalier,Serre Chevalier,SEC,
France,St Nazaire,Montoir,SNR,LFRZ
France,Solenzara,Solenzara,SOZ,LFKS
France,Strasbourg,Entzheim,SXB,LFST
France,Sophia Antipolis,Sophia Antipolis,SXD,
France,Saint Yan,Charolais Bourgogne S.,SYT,LFLN
France,Tignes,Tignes,TGF,
France,Hyeres,Le Palyvestre,TLN,LFTH
France,Toulouse,Blagnac,TLS,LFBO
France,Toussus-Le-Noble,Toussus-le-noble,TNF,LFPN
France,Tours,St Symphorien,TUF,LFOT
France,Treinta-y-Tres,Treinta-y-Tres,TYT,SUTR
France,Quimper,Pluguffan,UIP,LFRQ
France,Rouen,Boos,URO,LFOP
France,Valence,Chabeuil,VAF,LFLU
France,Vichy,Charmeil,VHY,LFLV
France,Paris,Villa Coublay,VIY,KNUQ
France,Vannes,Meucon,VNE,LFRV
France,Vittel,Vittel,VTL,LFSZ
France,Chalons Sur Marne,Vatry International,XCR,LFOK
France,Lille,Lille Europe Rail Svc,XDB,
France,Paris,C.de G. /TGV Rail Svc,XDT,
France,Vancouver,Vancouver Rail Stn.,XEA,
France,Paris,Aerogare,XEX,SNXQ
France,Lille,Lille Flanders Rail Sv,XFA,
France,Paris,Gare Montparnasse,XGB,FBXB
France,Paris,Gare du Nord Rail Stn,XPG,
France,Saint Tropez,Harbour,XPZ,
France,Paris,Etoile,XTT,
France,Lyon,Lyon Part-dieu Rail Sv,XYD,
France,Lyon,Lyon Perrache Rail Svc,XYL,
France,Toulouse,Montaudran,XYT,LFIO
France,Lyon,Lyon Satolas Rail Svc,XYV,
France,Lyall Harbour,Lyall Harbour,YAJ,
France,Merry Island,Merry Island,YMR,
France,Cahors,Laberandie,ZAO,LFCC
France,Rennes,Rennes,ZFJ,OAZB
France,Bordeaux,Gare de Bordeaux,ZFQ,OAZB
Russian Federation,Anapa,Vityazevo,AAQ,URKA
Russian Federation,Abakan,Abakan,ABA,UNAA
Russian Federation,Achinsk,Achinsk,ACS,UNKS
Russian Federation,Aldan,Aldan,ADH,UEEA
Russian Federation,Adler,Adler - Sochi,AER,URSS
Russian Federation,Amderma,Amderma,AMV,ULDD
Russian Federation,Arkhangelsk,Talagi,ARH,ULAA
Russian Federation,Astrakhan,Astrakhan,ASF,URWA
Russian Federation,Barnaul,Barnaul,BAX,UNBB
Russian Federation,Beloreck,Beloreck,BCX,UWUB
Russian Federation,Moscow,Bykovo,BKA,UUBB
Russian Federation,Blagoveschensk,Ignatievo,BQS,UHBB
Russian Federation,Bratsk,Bratsk,BTK,UIBB
Russian Federation,Balakovo,Balakovo,BWO,UWSB
Russian Federation,Briansk,Briansk,BZK,UUBP
Russian Federation,Cherepovets,Cherepovets,CEE,ULBC
Russian Federation,Chelyabinsk,Chelyabinsk,CEK,USCC
Russian Federation,Chokurdah,Chokurdah,CKH,UESO
Russian Federation,Chkalovsky,Chkalovsky,CKL,HRYR
Russian Federation,Chulman,Chulman,CNN,UELL
Russian Federation,Solovetsky,Solovky,CSH,ULAS
Russian Federation,Cheboksary,Cheboksary,CSY,UWKS
Russian Federation,Cherskiy,Yakut,CYX,UESS
Russian Federation,Dikson,Dikson,DKS,UODD
Russian Federation,Moscow,Domodedovo,DME,UUDD
Russian Federation,Anadyr,Ugolniy,DYR,UHMA
Russian Federation,Belgorod,Belgorod,EGO,UUOB
Russian Federation,Eniseysk,Eniseysk,EIE,UNII
Russian Federation,Elista,Elista,ESL,URWI
Russian Federation,Magdagachi,Magdagachi,GDG,UHBI
Russian Federation,Magadan,Sokol,GDX,UHMM
Russian Federation,Gelendzik,Gelendzik,GDZ,URKG
Russian Federation,Nizhniy Novgorod,Strigino,GOJ,UWGG
Russian Federation,Groznyj,Groznyj,GRV,URMG
Russian Federation,Khanty-mansiysk,Khanty-Mansiysk,HMA,HKHB
Russian Federation,Chita,Chita,HTA,UIAA
Russian Federation,Hatanga,Hatanga,HTG,UOHH
Russian Federation,Igarka,Igarka,IAA,UOII
Russian Federation,Yaroslavl,Tunoshna,IAR,UUDL
Russian Federation,Izhevsk,Izhevsk,IJK,USII
Russian Federation,Tiksi,Tiksi,IKS,UEST
Russian Federation,Irkutsk,Irkutsk,IKT,UIII
Russian Federation,Inta,Inta,INA,UUYI
Russian Federation,Ivanovo,Ivanovo,IWA,UUBI
Russian Federation,Joshkar-Ola,Joshkar-Ola,JOK,UWKJ
Russian Federation,Kemerovo,Kemerovo,KEJ,UNEE
Russian Federation,Kaliningrad,Kaliningrad,KGD,UMKK
Russian Federation,Kogalym,Kogalym International,KGP,USRK
Russian Federation,Khabarovsk,Khabarovsk(Novy),KHV,UHHH
Russian Federation,Krasnojarsk,Emelyanovo,KJA,UNKL
Russian Federation,Tver,Migalovo,KLD,UUEM
Russian Federation,Kaluga,Kaluga,KLF,UUBC
Russian Federation,Kostroma,Kostroma,KMW,UUBA
Russian Federation,Kurgan,Kurgan,KRO,USUU
Russian Federation,Krasnodar,Pashkovsky,KRR,URKK
Russian Federation,Kotlas,Kotlas,KSZ,ULKK
Russian Federation,Samara,Kurumoch,KUF,UWWW
Russian Federation,Kirovsk,Kirovsk,KVK,ULMK
Russian Federation,Kirov,Kirov,KVX,USKK
Russian Federation,Komsomolsk Na Amure,Komsomolsk Na Amure,KXK,UHKK
Russian Federation,Kyzyl,Kyzyl,KYZ,UNKY
Russian Federation,Kazan,Kazan,KZN,UWKD
Russian Federation,Leshukonskoye,Leshukonskoye,LDG,TAPT
Russian Federation,St Petersburg,Pulkovo,LED,ULLI
Russian Federation,Smolensk,Smolensk,LNX,UUBS
Russian Federation,Lipetsk,Lipetsk,LPK,UUOL
Russian Federation,Makhachkala,Uitash,MCX,URML
Russian Federation,Mirnyj,Mirnyj,MJZ,UERR
Russian Federation,Murmansk,Murmansk Airport Murmashi,MMK,ULMM
Russian Federation,Magnitogorsk,Magnitogorsk,MQF,USCM
Russian Federation,Mineralnye Vody,Mineralnye Vodyj,MRV,URMM
Russian Federation,Nalchik,Nalchik,NAL,URMN
Russian Federation,Naberevnye Chelny,Naberevnye Chelny,NBC,UWKE
Russian Federation,Neftekamsk,Neftekamsk,NEF,UWUF
Russian Federation,Neryungri,Neryungri,NER,UELL
Russian Federation,Nefteyugansk,Nefteyugansk,NFG,USRN
Russian Federation,Nizhnevartovsk,Nizhnevartovsk,NJC,USNN
Russian Federation,Naryan-Mar,Naryan-Mar,NNM,ULAM
Russian Federation,Novorossijsk,Krymsk,NOI,
Russian Federation,Nojabrxsk,Nojabrxsk,NOJ,USRO
Russian Federation,Novokuznetsk,Novokuznetsk,NOZ,UNWW
Russian Federation,Novy Urengoy,Novy Urengoy,NUX,USMU
Russian Federation,Novgorod,Novgorod Airport,NVR,ULNN
Russian Federation,Nadym,Nadym,NYM,USMM
Russian Federation,Orel,Orel,OEL,UUOR
Russian Federation,Vladikavkaz,Beslan,OGZ,URMO
Russian Federation,Okhotsk,Okhotsk,OHO,UHOO
Russian Federation,Oktiabrskij,Oktiabrskij,OKT,UWUK
Russian Federation,Omsk,Omsk,OMS,UNOO
Russian Federation,Orsk,Orsk,OSW,UWOR
Russian Federation,Novosibirsk,Tolmachevo,OVB,UNNT
Russian Federation,Perm,Bolshoe Savino,PEE,USPP
Russian Federation,Petrozavodsk,Petrozavodsk,PES,ULPB
Russian Federation,Pechora,Pechora,PEX,UUYP
Russian Federation,Penza,Penza,PEZ,UWPP
Russian Federation,Petropavlovsk-Kamchats,Yelizovo,PKC,UHPP
Russian Federation,Pskov,Pskov,PKV,ULOO
Russian Federation,Provideniya,Provideniya Bay,PVS,UHMD
Russian Federation,Provideniya,Provedenia,PVX,UHMD
Russian Federation,Pevek,Pevek,PWE,UHMP
Russian Federation,Polyarnyj,Polyarnyj,PYJ,UERP
Russian Federation,Raduzhnyi,Raduzhnyi,RAT,USNR
Russian Federation,Orenburg,Orenburg,REN,UWOO
Russian Federation,Rostov,Rostov,ROV,URRR
Russian Federation,Saratov,Saratov,RTW,UWSS
Russian Federation,St Petersburg,Rzhevka,RVH,ULSS
Russian Federation,Rybinsk,Rybinsk,RYB,UUBK
Russian Federation,Ryazan,Turlatovo,RZN,UUWR
Russian Federation,Syktyvkar,Syktyvkar,SCW,UUYY
Russian Federation,Surgut,Surgut,SGC,USRR
Russian Federation,Saransk,Saransk,SKX,UWPS
Russian Federation,Salekhard,Salekhard,SLY,USDD
Russian Federation,Stavropol,Stavropol,STW,URMT
Russian Federation,Moscow,Sheremetyevo,SVO,UUEE
Russian Federation,Ekaterinburg,Koltsovo International Airport,SVX,USSS
Russian Federation,Strzhewoi,Strzhewoi,SWT,UNSS
Russian Federation,Tambov,Tambov,TBW,UUOT
Russian Federation,Tyumen,Roschino,TJM,USTR
Russian Federation,Tomsk,Bogashevo,TOF,UNTT
Russian Federation,Tobolsk,Tobolsk,TOX,USTO
Russian Federation,Tula,Tula,TYA,UUBT
Russian Federation,Tynda,Tynda,TYD,UHBW
Russian Federation,Ukhta,Ukhta,UCT,UUYH
Russian Federation,Ufa,Ufa,UFA,UWUU
Russian Federation,Ust-Ilimsk,Ust-Ilimsk,UIK,UIBS
Russian Federation,Ust-Kut,Ust-Kut,UKX,UITT
Russian Federation,Ulyanovsk,Vostochny,ULY,UWLW
Russian Federation,Uraj,Uraj,URJ,USHU
Russian Federation,Kursk,Kursk,URS,UUOK
Russian Federation,Usinsk,Usinsk,USK,UUYS
Russian Federation,Bugulma,Bugulma,UUA,UWKB
Russian Federation,Ulan-ude,Mukhino,UUD,UIUU
Russian Federation,Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,UUS,UHSS
Russian Federation,Vologda,Vologda,VGD,ULWW
Russian Federation,Moscow,Vnukovo,VKO,UUWW
Russian Federation,Vorkuta,Vorkuta,VKT,UUYW
Russian Federation,Volgodonsk,Volgodonsk,VLK,URRY
Russian Federation,Velikiye Luki,Velikiye Luki,VLU,ULOL
Russian Federation,Volgograd,Volgograd,VOG,URWW
Russian Federation,Voronezh,Chertovitskoye,VOZ,UUOO
Russian Federation,Velikij Ustyug,Velikij Ustyug,VUS,ULWU
Russian Federation,Vladivostok,Vladivostok,VVO,UHWW
Russian Federation,Yakutsk,Yakutsk,YKS,UEEE
India,Agra,Kheria,AGR,VIAG
India,Agatti Island,Agatti Island,AGX,VOAT
India,Aizawl,Aizawl,AJL,VEAZ
India,Akola,Akola,AKD,VAAK
India,Ahmedabad,Ahmedabad,AMD,VAAH
India,Amritsar,Raja Sansi,ATQ,VIAR
India,Bhubaneswar,Bhubaneswar,BBI,VEBS
India,Vadodara,Vadodara,BDQ,VABO
India,Bareli,Bareli,BEK,VIRB
India,Bellary,Bellary,BEP,VOBI
India,Bhuj,Rudra Mata,BHJ,VABJ
India,Bhopal,Bhopal,BHO,VABP
India,Bhavnagar,Bhavnagar,BHU,VABV
India,Bikaner,Bikaner,BKB,VIBK
India,Bangalore,Bangalore International Airport,BLR,VOBL
India,Mumbai,Chhatrapati Shivaji International,BOM,VABB
India,Bhatinda,Bhatinda,BUP,VIBT
India,Car Nicobar,Car Nicobar,CBD,VOCX
India,Kozhikode,Kozhikode Airport,CCJ,VOCL
India,Kolkata,Netaji Subhas Chandra,CCU,VECC
India,Cuddapah,Cuddapah,CDP,VOCP
India,Coimbatore,Peelamedu,CJB,VOCB
India,Cooch Behar,Cooch Behar,COH,VECO
India,Kochi,Cochin International,COK,VOCI
India,Daparizo,Daparizo,DAE,VEDZ
India,Darjeeling,Darjeeling,DAI,
India,Dhanbad,Dhanbad,DBD,VEDB
India,Dehra Dun,Dehra Dun,DED,VIDN
India,New Delhi,Indira Gandhi Intl,DEL,VIDP
India,Dharamsala,Gaggal Airport,DHM,VIGG
India,Dibrugarh,Dibrugarh,DIB,VEMN
India,Diu,Diu,DIU,
India,Dimapur,Dimapur,DMU,VEMR
India,Gawahati,Borjhar,GAU,VEGT
India,Gaya,Gaya,GAY,VEGY
India,Goa,Dabolim,GOI,VAGO
India,Gorakhpur,Gorakhpur,GOP,VEGK
India,Guna,Guna,GUX,VAGN
India,Gwalior,Gwalior,GWL,VIGR
India,Hubli,Hubli,HBX,VAHB
India,Khajuraho,Khajuraho,HJR,VAKJ
India,Hissar,Hissar,HSS,VIHR
India,Hyderabad,Rajiv Gandhi Airport,HYD,VOHS
India,Indore,Devi Ahilyabai Holkar,IDR,VAID
India,Imphal,Municipal,IMF,VEIM
India,Nasik,Gandhinagar Arpt,ISK,VANR
India,Agartala,Singerbhil,IXA,VEAT
India,Bagdogra,Bagdogra,IXB,VEBD
India,Chandigarh,Chandigarh,IXC,VICG
India,Allahabad,Bamrauli,IXD,VIAL
India,Mangalore,Bajpe,IXE,VOML
India,Belgaum,Sambre,IXG,VABM
India,Kailashahar,Kailashahar,IXH,VEKR
India,Lilabari,Lilabari,IXI,VELR
India,Jammu,Satwari,IXJ,VIJU
India,Keshod,Keshod,IXK,VAKS
India,Leh,Bakula Rimpoche,IXL,VILH
India,Madurai,Madurai,IXM,VOMD
India,Khowai,Khowai,IXN,VEKW
India,Pathankot,Pathankot,IXP,VIPK
India,Kamalpur,Kamalpur,IXQ,VEKM
India,Ranchi,Birsa Munda International,IXR,VERC
India,Silchar,Kumbhirgram,IXS,VEKU
India,Pasighat,Pasighat,IXT,VEPG
India,Aurangabad,Chikkalthana,IXU,VAAU
India,Along,Along,IXV,VEAN
India,Jamshedpur,Sonari,IXW,VEJS
India,Kandla,Kandla,IXY,VAKE
India,Port Blair,Port Blair,IXZ,VOPB
India,Jaipur,Sanganeer,JAI,VIJP
India,Jodhpur,Jodhpur,JDH,VIJO
India,Jamnagar,Govardhanpur,JGA,VAJM
India,Jagdalpur,Jagdalpur,JGB,
India,Jabalpur,Jabalpur,JLR,VAJB
India,Jorhat,Rowriah,JRH,VEJT
India,Jaisalmer,Jaisalmer,JSA,VIJR
India,Kolhapur,Kolhapur,KLH,VAKP
India,Kanpur,Kanpur,KNU,VIKA
India,Tikchik,SPB,KTH,
India,Kota,Kota,KTU,VIKO
India,Bhuntar Kullu.,Kullu Manali,KUU,VIBR
India,Malda,Malda,LDA,VEMH
India,Lucknow,Amausi,LKO,VILK
India,Ludhiana,Amritsar,LUH,VILD
India,Chennai/Madras,Madras International (meenambakkam),MAA,VOMM
India,Mohanbari,Mohanbari,MOH,VEMN
India,Mysore,Mysore,MYQ,VOMY
India,Muzaffarnagar,Muzaffarnagar,MZA,
India,Muzaffarpur,Muzaffarpur,MZU,VEMZ
India,Nagpur,Sonegaon,NAG,VANP
India,Nanded,Nanded,NDC,VAND
India,Daman,Daman,NMB,VADN
India,Neyveli,Neyveli,NVY,VONV
India,Osmanabad,Osmanabad,OMN,
India,Bilaspur,Bilaspur,PAB,VABI
India,Patna,Patna,PAT,VEPT
India,Porbandar,Porbandar,PBD,VAPR
India,Pantnagar,Pantnagar,PGH,VIPT
India,Pune,Lohegaon,PNQ,VAPO
India,Pondicherry,Pondicherry,PNY,VOPC
India,Puttaparthi,Puttaprathe,PUT,VOPN
India,Jeypore,Jeypore,PYB,VEJP
India,Rajkot,Civil,RAJ,VARK
India,Rewa,Rewa,REW,
India,Balurghat,Balurghat,RGH,VEBG
India,Rajahmundry,Rajahmundry,RJA,VORY
India,Rajouri,Rajouri,RJI,
India,Ramagundam,Ramagundam,RMD,VORG
India,Raipur,Raipur,RPR,VARP
India,Rourkela,Rourkela,RRK,VERK
India,Ratnagiri,Ratnagiri,RTC,VARG
India,Rupsi,Rupsi,RUP,VERU
India,Sirajganj,Sirajganj,SAJ,
India,Shillong,Barapani,SHL,VEBI
India,Simla,Simla,SLV,VISM
India,Sholapur,Sholapur,SSE,VASL
India,Surat,Surat,STV,VASU
India,Srinagar,Srinagar,SXR,VISR
India,Salem,Salem,SXV,VOSM
India,Tuticorin,Tuticorin,TCR,SBPV
India,Tezu,Tezu,TEI,VETJ
India,Tezpur,Salonibari,TEZ,VETZ
India,Tirupati,Tirupati,TIR,VOTP
India,Thanjavur,Thanjavur,TJV,VOTJ
India,Satna,Satna,TNI,VIST
India,Trivandrum,Thiruvananthapuram International,TRV,VOTV
India,Tiruchirapally,Civil,TRZ,VOTR
India,Udaipur,Dabok,UDR,VAUD
India,Vijayawada,Vijayawada,VGA,VOBZ
India,Varanasi,Varanasi,VNS,VIBN
India,Vishakhapatnam,Vishakhapatnam,VTZ,VEVZ
India,Warangal,Warangal,WGC,VOWA
India,Zero,Zero,ZER,VEZO
Germany,Aachen,Aachen/Merzbruck,AAH,EDKA
Germany,Munich,Augsburg - Muehlhausen,AGB,EDMA
Germany,Wangerooge,Flugplatz,AGE,EDWG
Germany,Altenburg,Altenburg Nobitz,AOC,EDAC
Germany,Barth,Barth,BBH,EDBH
Germany,Bitburg,Bitburg Air Base,BBJ,EDRB
Germany,Berlin,Berlin Metropolitan Area,BER,
Germany,Bielefeld,Bielefeld,BFE,EDLI
Germany,Brueggen,R.A.F.,BGN,ETUR
Germany,Borkum,Borkum,BMK,EDWR
Germany,Baltrum Island,Baltrum,BMR,EDWZ
Germany,Bremen,Bremen,BRE,EDDW
Germany,Bremerhaven,Bremerhaven,BRV,EDWB
Germany,Braunschweig,Braunschweig,BWE,EDVE
Germany,Bayreuth,Bindlacher-Berg,BYU,EDQD
Germany,Cottbus,Cottbus,CBU,EDCD
Germany,Cologne,Cologne/bonn,CGN,EDDK
Germany,Cochstedt,Cochstedt,CSO,URSS
Germany,Dresden,Dresden Arpt,DRS,EDDC
Germany,Dortmund,Dortmund,DTM,EDLW
Germany,Dusseldorf,Dьsseldorf International Airport (rhein-ruhr),DUS,EDDL
Germany,Eisenach,Eisenach,EIB,KGRK
Germany,Emden,Emden,EME,EDWE
Germany,Erfurt,Erfurt,ERF,EDDE
Germany,Essen,Essen,ESS,EDLE
Germany,Neumuenster,Neumuenster,EUM,EDHN
Germany,Cuxhaven,Cuxhaven/Nordholz,FCN,FMNN
Germany,Friedrichshafen,Friedrichshafen,FDH,EDNY
Germany,Fuerstenfeldbruck,Fuerstenfeldbruck,FEL,ETSF
Germany,Karlsruhe/Baden Baden,Soellingen,FKB,EDSB
Germany,Flensburg,Schaferhaus,FLF,EDXF
Germany,Muenster/Osnabrueck,Greven,FMO,EDDG
Germany,Neubrandenburg,Neubrandenburg,FNB,ETNU
Germany,Frankfurt,Frankfurt International Airport (rhein-main),FRA,EDDF
Germany,Frankfurt,Rhein-Main AFB,FRF,EDOL
Germany,Fritzlar,Fritzlar Airbase,FRZ,ETHF
Germany,Giebelstadt,Giebelstadt,GHF,OOGB
Germany,Geilenkirchen,Geilenkirchen,GKE,ETNG
Germany,Rheindahlen,Rheindahlen,GMY,
Germany,Guettin,Guettin,GTI,EDCG
Germany,Guetersloh,Guetersloh,GUT,ETUO
Germany,Westerland,Westerland - Sylt,GWT,EDXW
Germany,Berlin,Raf Gatow,GWW,
Germany,Hanover,Hanover Arpt,HAJ,EDDV
Germany,Hamburg,Hamburg Airport,HAM,EDDH
Germany,Heidelberg,Heidelberg,HDB,EDIU
Germany,Heringsdorf,Heringsdorf,HDF,EDAH
Germany,Heide-Buesum,Heide-Buesum,HEI,EDXB
Germany,Helgoland,Helgoland,HGL,EDXH
Germany,Hahn,Frankfurt-Hahn,HHN,EDFH
Germany,Hof,Hof,HOQ,EDQM
Germany,Riesa,Riesa,IES,HTDA
Germany,Ingolstadt-manching,Ingolstadt-manching,IGS,ETSI
Germany,Illisheim,Illis Airbase,ILH,ETIK
Germany,Juist,Juist,JUI,EDWJ
Germany,Kiel,Kiel-Holtenau,KEL,EDHK
Germany,Kaiserslautern,Kaiserslautern,KLT,ETED
Germany,Koethen,Koethen,KOQ,VHHH
Germany,Kassel,Kassel-Calden,KSF,EDVK
Germany,Kitzingen,Kitzingen,KZG,SPZO
Germany,Lьbeck,Lьbeck Blankensee,LBC,EDHL
Germany,Leipzig-halle,Leipzig-halle,LEJ,EDDP
Germany,Langeoog,Langeoog,LGO,EDWL
Germany,Lahr,Black Forest,LHA,EDTL
Germany,Laarbruch,R.A.F.,LRC,ETUL
Germany,Moenchengladbach,Moenchen-gl. - Dus Exp,MGL,EDLN
Germany,Mannheim,Mannheim Arpt,MHG,EDFM
Germany,Munich,Franz Josef Strauss,MUC,EDDM
Germany,Nordholz-Spieka,Cuxhaven,NDZ,ETMN
Germany,Spiddal,Connemara,NNR,EICA
Germany,Norden,Norden,NOD,
Germany,Norddeich,Norddeich,NOE,EDWS
Germany,Norderney,Norderney,NRD,EDWY
Germany,Dusseldorf,Weeze,NRN,EDLV
Germany,Oberpfaffenhofen,Oberpfaffenhofen,OBF,EDMO
Germany,Wyk Auf Foehr,Wyk Auf Foehr,OHR,EDXY
Germany,Paderborn,Paderborn/lippstadt,PAD,EDLP
Germany,Peenemuende,Peenemuende,PEF,TUPJ
Germany,Boeblingen,Boeblingen,PHM,
Germany,St Peter,St Peter,PSH,EDXO
Germany,Dusseldorf,Station,QDU,
Germany,Frankfurt,Neu Isenburg,QGV,
Germany,Husum,Husum,QHU,VVPC
